투자일련번호,기업일련번호,투자일자,투자단계명,투자금액,기업가치금액,투자유치비고,보도자료발행사명,보도자료제목,보도자료url,투자기관번호
8196,93350,20200825,Seed,50000000,500000000,,,,,7724
2615,24212,20160813,투자 단계 비공개,,,,,,,15192
7228,123640,20200701,투자 단계 비공개,,,,,,,41466||89554||7741
4367,78798,20180401,해당없음,500000000,,민간투자주도형 기술창업지원(TIPS) 프로그램 주관기관 선정,,,,7719
7820,81237,20191010,투자 단계 비공개,6300000000,,,인더뉴스,씨유박스|| 시리즈A 60억 투자유치 성공                                                                                                                                                                                                                                                                                      ,http://inthenews.co.kr/article-22940/,
4437,3191,20140401,Series A,,,,,,,
2003,21476,20011031,투자 단계 비공개,4000000000,,,,ECS텔레콤|| 40억 투자유치                                                                                                                                                                                                                                                                                            ,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0000161149,21551
1011,4608,20141127,투자 단계 비공개,50000000,,설립자금,,,,14513
4952,26548,20180918,투자 단계 비공개,20000000000,,,플래텀,공유오피스 스파크플러스|| 200억원 투자 유치                                                                                                                                                                                                                                                                                   ,https://platum.kr/archives/106960,7755||85320||7822||7795||7717||7845
2684,20362,20161220,투자 단계 비공개,900000000,,,플래텀,울랄라랩|| 9억 원 규모 전략적 투자 유치                                                                                                                                                                                                                                                                                     ,http://platum.kr/archives/73086,15151||7719||25267
